Unnamed: 0,text,clean_text,Tweet_tokenized,Tweet_without_stop,Tweet_stemmed,Tweet_lemmatized,label
181,#ConsciousPlanet #adoptdontshop #EndSpeciesism Good Humans Only !!#animals #metoo #animalstoo #MenToo #AnimalLiberation #ClimateCrisis #vegans #savetheplanet #climatechange #RosesLaw #ALLFEMALES #Animalrights #Feminist #Feminism  #Feminismo #peterkalmus #georgemonbiot #JaneFonda https://t.co/erovxbhbow,ConsciousPlanet adoptdontshop EndSpeciesism Good Humans Only animals metoo animalstoo MenToo AnimalLiberation ClimateCrisis vegans savetheplanet climatechange RosesLaw ALLFEMALES Animalrights Feminist Feminism  Feminismo peterkalmus georgemonbiot JaneFonda httpstcoerovxbhbow,"['consciousplanet', 'adoptdontshop', 'endspeciesism', 'good', 'humans', 'only', 'animals', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegans', 'savetheplanet', 'climatechange', 'roseslaw', 'allfemales', 'animalrights', 'feminist', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcoerovxbhbow']","['consciousplanet', 'adoptdontshop', 'endspeciesism', 'good', 'humans', 'animals', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegans', 'savetheplanet', 'climatechange', 'roseslaw', 'allfemales', 'animalrights', 'feminist', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcoerovxbhbow']","['consciousplanet', 'adoptdontshop', 'endspecies', 'good', 'human', 'anim', 'metoo', 'animalstoo', 'mentoo', 'animalliber', 'climatecrisi', 'vegan', 'savetheplanet', 'climatechang', 'roseslaw', 'allfemal', 'animalright', 'feminist', 'femin', 'feminismo', 'peterkalmu', 'georgemonbiot', 'janefonda', 'httpstcoerovxbhbow']","['consciousplanet', 'adoptdontshop', 'endspeciesism', 'good', 'human', 'animal', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegan', 'savetheplanet', 'climatechange', 'roseslaw', 'allfemales', 'animalrights', 'feminist', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcoerovxbhbow']",savetheplanet
182,#ConsciousPlanet #adoptdontshop #EndSpeciesism Good Humans Only !!#animals #metoo #animalstoo #MenToo #AnimalLiberation #ClimateCrisis #vegans #savetheplanet #climatechange #RosesLaw #ALLFEMALES #Animalrights #Feminist #Feminism  #Feminismo #peterkalmus #georgemonbiot #JaneFonda https://t.co/ahrJhwOYDe,ConsciousPlanet adoptdontshop EndSpeciesism Good Humans Only animals metoo animalstoo MenToo AnimalLiberation ClimateCrisis vegans savetheplanet climatechange RosesLaw ALLFEMALES Animalrights Feminist Feminism  Feminismo peterkalmus georgemonbiot JaneFonda httpstcoahrJhwOYDe,"['consciousplanet', 'adoptdontshop', 'endspeciesism', 'good', 'humans', 'only', 'animals', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegans', 'savetheplanet', 'climatechange', 'roseslaw', 'allfemales', 'animalrights', 'feminist', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcoahrjhwoyde']","['consciousplanet', 'adoptdontshop', 'endspeciesism', 'good', 'humans', 'animals', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegans', 'savetheplanet', 'climatechange', 'roseslaw', 'allfemales', 'animalrights', 'feminist', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcoahrjhwoyde']","['consciousplanet', 'adoptdontshop', 'endspecies', 'good', 'human', 'anim', 'metoo', 'animalstoo', 'mentoo', 'animalliber', 'climatecrisi', 'vegan', 'savetheplanet', 'climatechang', 'roseslaw', 'allfemal', 'animalright', 'feminist', 'femin', 'feminismo', 'peterkalmu', 'georgemonbiot', 'janefonda', 'httpstcoahrjhwoyd']","['consciousplanet', 'adoptdontshop', 'endspeciesism', 'good', 'human', 'animal', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegan', 'savetheplanet', 'climatechange', 'roseslaw', 'allfemales', 'animalrights', 'feminist', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcoahrjhwoyde']",savetheplanet
183,#ConsciousPlanet #adoptdontshop #EndSpeciesism Good Humans Only !!#animals #metoo #animalstoo #MenToo #AnimalLiberation #ClimateCrisis #vegans #savetheplanet #climatechange #RosesLaw #ALLFEMALES #Animalrights #Feminist #Feminism  #Feminismo #peterkalmus #georgemonbiot #JaneFonda https://t.co/HSa9ac4RN9,ConsciousPlanet adoptdontshop EndSpeciesism Good Humans Only animals metoo animalstoo MenToo AnimalLiberation ClimateCrisis vegans savetheplanet climatechange RosesLaw ALLFEMALES Animalrights Feminist Feminism  Feminismo peterkalmus georgemonbiot JaneFonda httpstcoHSaacRN,"['consciousplanet', 'adoptdontshop', 'endspeciesism', 'good', 'humans', 'only', 'animals', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegans', 'savetheplanet', 'climatechange', 'roseslaw', 'allfemales', 'animalrights', 'feminist', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcohsaacrn']","['consciousplanet', 'adoptdontshop', 'endspeciesism', 'good', 'humans', 'animals', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegans', 'savetheplanet', 'climatechange', 'roseslaw', 'allfemales', 'animalrights', 'feminist', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcohsaacrn']","['consciousplanet', 'adoptdontshop', 'endspecies', 'good', 'human', 'anim', 'metoo', 'animalstoo', 'mentoo', 'animalliber', 'climatecrisi', 'vegan', 'savetheplanet', 'climatechang', 'roseslaw', 'allfemal', 'animalright', 'feminist', 'femin', 'feminismo', 'peterkalmu', 'georgemonbiot', 'janefonda', 'httpstcohsaacrn']","['consciousplanet', 'adoptdontshop', 'endspeciesism', 'good', 'human', 'animal', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegan', 'savetheplanet', 'climatechange', 'roseslaw', 'allfemales', 'animalrights', 'feminist', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcohsaacrn']",savetheplanet
184,#ConsciousPlanet #adoptdontshop #EndSpeciesism Good Humans Only !!#animals #metoo #animalstoo #MenToo #AnimalLiberation #ClimateCrisis #vegans #savetheplanet #climatechange #RosesLaw #ALLFEMALES #Animalrights #Feminist #Feminism  #Feminismo #peterkalmus #georgemonbiot #JaneFonda https://t.co/ARGO4GjJv7,ConsciousPlanet adoptdontshop EndSpeciesism Good Humans Only animals metoo animalstoo MenToo AnimalLiberation ClimateCrisis vegans savetheplanet climatechange RosesLaw ALLFEMALES Animalrights Feminist Feminism  Feminismo peterkalmus georgemonbiot JaneFonda httpstcoARGOGjJv,"['consciousplanet', 'adoptdontshop', 'endspeciesism', 'good', 'humans', 'only', 'animals', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegans', 'savetheplanet', 'climatechange', 'roseslaw', 'allfemales', 'animalrights', 'feminist', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcoargogjjv']","['consciousplanet', 'adoptdontshop', 'endspeciesism', 'good', 'humans', 'animals', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegans', 'savetheplanet', 'climatechange', 'roseslaw', 'allfemales', 'animalrights', 'feminist', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcoargogjjv']","['consciousplanet', 'adoptdontshop', 'endspecies', 'good', 'human', 'anim', 'metoo', 'animalstoo', 'mentoo', 'animalliber', 'climatecrisi', 'vegan', 'savetheplanet', 'climatechang', 'roseslaw', 'allfemal', 'animalright', 'feminist', 'femin', 'feminismo', 'peterkalmu', 'georgemonbiot', 'janefonda', 'httpstcoargogjjv']","['consciousplanet', 'adoptdontshop', 'endspeciesism', 'good', 'human', 'animal', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegan', 'savetheplanet', 'climatechange', 'roseslaw', 'allfemales', 'animalrights', 'feminist', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcoargogjjv']",savetheplanet
185,#ConsciousPlanet #adoptdontshop #EndSpeciesism Good Humans Only !!#animals #metoo #animalstoo #MenToo #AnimalLiberation #ClimateCrisis #vegans #savetheplanet #climatechange #RosesLaw #ALLFEMALES #Animalrights #Feminist #Feminism  #Feminismo #peterkalmus #georgemonbiot #JaneFonda https://t.co/SVXeOdGh65,ConsciousPlanet adoptdontshop EndSpeciesism Good Humans Only animals metoo animalstoo MenToo AnimalLiberation ClimateCrisis vegans savetheplanet climatechange RosesLaw ALLFEMALES Animalrights Feminist Feminism  Feminismo peterkalmus georgemonbiot JaneFonda httpstcoSVXeOdGh,"['consciousplanet', 'adoptdontshop', 'endspeciesism', 'good', 'humans', 'only', 'animals', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegans', 'savetheplanet', 'climatechange', 'roseslaw', 'allfemales', 'animalrights', 'feminist', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcosvxeodgh']","['consciousplanet', 'adoptdontshop', 'endspeciesism', 'good', 'humans', 'animals', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegans', 'savetheplanet', 'climatechange', 'roseslaw', 'allfemales', 'animalrights', 'feminist', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcosvxeodgh']","['consciousplanet', 'adoptdontshop', 'endspecies', 'good', 'human', 'anim', 'metoo', 'animalstoo', 'mentoo', 'animalliber', 'climatecrisi', 'vegan', 'savetheplanet', 'climatechang', 'roseslaw', 'allfemal', 'animalright', 'feminist', 'femin', 'feminismo', 'peterkalmu', 'georgemonbiot', 'janefonda', 'httpstcosvxeodgh']","['consciousplanet', 'adoptdontshop', 'endspeciesism', 'good', 'human', 'animal', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegan', 'savetheplanet', 'climatechange', 'roseslaw', 'allfemales', 'animalrights', 'feminist', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcosvxeodgh']",savetheplanet
186,#ConsciousPlanet #adoptdontshop #EndSpeciesism Good Humans Only !!#animals #metoo #animalstoo #MenToo #AnimalLiberation #ClimateCrisis #vegans #savetheplanet #climatechange #RosesLaw #ALLFEMALES #Animalrights #Feminist #Feminism  #Feminismo #peterkalmus #georgemonbiot #JaneFonda https://t.co/vzK5zwgROv,ConsciousPlanet adoptdontshop EndSpeciesism Good Humans Only animals metoo animalstoo MenToo AnimalLiberation ClimateCrisis vegans savetheplanet climatechange RosesLaw ALLFEMALES Animalrights Feminist Feminism  Feminismo peterkalmus georgemonbiot JaneFonda httpstcovzKzwgROv,"['consciousplanet', 'adoptdontshop', 'endspeciesism', 'good', 'humans', 'only', 'animals', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegans', 'savetheplanet', 'climatechange', 'roseslaw', 'allfemales', 'animalrights', 'feminist', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcovzkzwgrov']","['consciousplanet', 'adoptdontshop', 'endspeciesism', 'good', 'humans', 'animals', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegans', 'savetheplanet', 'climatechange', 'roseslaw', 'allfemales', 'animalrights', 'feminist', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcovzkzwgrov']","['consciousplanet', 'adoptdontshop', 'endspecies', 'good', 'human', 'anim', 'metoo', 'animalstoo', 'mentoo', 'animalliber', 'climatecrisi', 'vegan', 'savetheplanet', 'climatechang', 'roseslaw', 'allfemal', 'animalright', 'feminist', 'femin', 'feminismo', 'peterkalmu', 'georgemonbiot', 'janefonda', 'httpstcovzkzwgrov']","['consciousplanet', 'adoptdontshop', 'endspeciesism', 'good', 'human', 'animal', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegan', 'savetheplanet', 'climatechange', 'roseslaw', 'allfemales', 'animalrights', 'feminist', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcovzkzwgrov']",savetheplanet
187,"RT @warren_bwi: #GroveToken 
#protecttheearth #gogreen
#savetheplanet #reforestation
#savetheenvironment 
#planttrees #environmentalprotect…"," warrenbwi GroveToken 
protecttheearth gogreen
savetheplanet reforestation
savetheenvironment 
planttrees environmentalprotect…","['rt', 'warrenbwi', 'grovetoken', 'protecttheearth', 'gogreen', 'savetheplanet', 'reforestation', 'savetheenvironment', 'planttrees', 'environmentalprotect', '']","['rt', 'warrenbwi', 'grovetoken', 'protecttheearth', 'gogreen', 'savetheplanet', 'reforestation', 'savetheenvironment', 'planttrees', 'environmentalprotect', '']","['rt', 'warrenbwi', 'grovetoken', 'protecttheearth', 'gogreen', 'savetheplanet', 'reforest', 'savetheenviron', 'planttre', 'environmentalprotect', '']","['rt', 'warrenbwi', 'grovetoken', 'protecttheearth', 'gogreen', 'savetheplanet', 'reforestation', 'savetheenvironment', 'planttrees', 'environmentalprotect', '']",savetheplanet
188,#ConsciousPlanet #adoptdontshop #EndSpeciesism Good Humans Only !!#animals #metoo #animalstoo #MenToo #AnimalLiberation #ClimateCrisis #vegans #savetheplanet #climatechange #RosesLaw #ALLFEMALES #Animalrights #Feminist #Feminism  #Feminismo #peterkalmus #georgemonbiot #JaneFonda https://t.co/tSM8ujNQv4,ConsciousPlanet adoptdontshop EndSpeciesism Good Humans Only animals metoo animalstoo MenToo AnimalLiberation ClimateCrisis vegans savetheplanet climatechange RosesLaw ALLFEMALES Animalrights Feminist Feminism  Feminismo peterkalmus georgemonbiot JaneFonda httpstcotSMujNQv,"['consciousplanet', 'adoptdontshop', 'endspeciesism', 'good', 'humans', 'only', 'animals', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegans', 'savetheplanet', 'climatechange', 'roseslaw', 'allfemales', 'animalrights', 'feminist', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcotsmujnqv']","['consciousplanet', 'adoptdontshop', 'endspeciesism', 'good', 'humans', 'animals', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegans', 'savetheplanet', 'climatechange', 'roseslaw', 'allfemales', 'animalrights', 'feminist', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcotsmujnqv']","['consciousplanet', 'adoptdontshop', 'endspecies', 'good', 'human', 'anim', 'metoo', 'animalstoo', 'mentoo', 'animalliber', 'climatecrisi', 'vegan', 'savetheplanet', 'climatechang', 'roseslaw', 'allfemal', 'animalright', 'feminist', 'femin', 'feminismo', 'peterkalmu', 'georgemonbiot', 'janefonda', 'httpstcotsmujnqv']","['consciousplanet', 'adoptdontshop', 'endspeciesism', 'good', 'human', 'animal', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegan', 'savetheplanet', 'climatechange', 'roseslaw', 'allfemales', 'animalrights', 'feminist', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcotsmujnqv']",savetheplanet
189,#ConsciousPlanet #adoptdontshop #EndSpeciesism Good Humans Only !!#animals #metoo #animalstoo #MenToo #AnimalLiberation #ClimateCrisis #vegans #savetheplanet #climatechange #RosesLaw #ALLFEMALES #Animalrights #Feminist #Feminism  #Feminismo #peterkalmus #georgemonbiot #JaneFonda https://t.co/iuZo9yBWwm,ConsciousPlanet adoptdontshop EndSpeciesism Good Humans Only animals metoo animalstoo MenToo AnimalLiberation ClimateCrisis vegans savetheplanet climatechange RosesLaw ALLFEMALES Animalrights Feminist Feminism  Feminismo peterkalmus georgemonbiot JaneFonda httpstcoiuZoyBWwm,"['consciousplanet', 'adoptdontshop', 'endspeciesism', 'good', 'humans', 'only', 'animals', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegans', 'savetheplanet', 'climatechange', 'roseslaw', 'allfemales', 'animalrights', 'feminist', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcoiuzoybwwm']","['consciousplanet', 'adoptdontshop', 'endspeciesism', 'good', 'humans', 'animals', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegans', 'savetheplanet', 'climatechange', 'roseslaw', 'allfemales', 'animalrights', 'feminist', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcoiuzoybwwm']","['consciousplanet', 'adoptdontshop', 'endspecies', 'good', 'human', 'anim', 'metoo', 'animalstoo', 'mentoo', 'animalliber', 'climatecrisi', 'vegan', 'savetheplanet', 'climatechang', 'roseslaw', 'allfemal', 'animalright', 'feminist', 'femin', 'feminismo', 'peterkalmu', 'georgemonbiot', 'janefonda', 'httpstcoiuzoybwwm']","['consciousplanet', 'adoptdontshop', 'endspeciesism', 'good', 'human', 'animal', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegan', 'savetheplanet', 'climatechange', 'roseslaw', 'allfemales', 'animalrights', 'feminist', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcoiuzoybwwm']",savetheplanet
190,#ConsciousPlanet #adoptdontshop #EndSpeciesism Good Humans Only !!#animals #metoo #animalstoo #MenToo #AnimalLiberation #ClimateCrisis #vegans #savetheplanet #climatechange #RosesLaw #ALLFEMALES #Animalrights #Feminist #Feminism  #Feminismo #peterkalmus #georgemonbiot #JaneFonda https://t.co/580Ejn7V4C,ConsciousPlanet adoptdontshop EndSpeciesism Good Humans Only animals metoo animalstoo MenToo AnimalLiberation ClimateCrisis vegans savetheplanet climatechange RosesLaw ALLFEMALES Animalrights Feminist Feminism  Feminismo peterkalmus georgemonbiot JaneFonda httpstcoEjnVC,"['consciousplanet', 'adoptdontshop', 'endspeciesism', 'good', 'humans', 'only', 'animals', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegans', 'savetheplanet', 'climatechange', 'roseslaw', 'allfemales', 'animalrights', 'feminist', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcoejnvc']","['consciousplanet', 'adoptdontshop', 'endspeciesism', 'good', 'humans', 'animals', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegans', 'savetheplanet', 'climatechange', 'roseslaw', 'allfemales', 'animalrights', 'feminist', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcoejnvc']","['consciousplanet', 'adoptdontshop', 'endspecies', 'good', 'human', 'anim', 'metoo', 'animalstoo', 'mentoo', 'animalliber', 'climatecrisi', 'vegan', 'savetheplanet', 'climatechang', 'roseslaw', 'allfemal', 'animalright', 'feminist', 'femin', 'feminismo', 'peterkalmu', 'georgemonbiot', 'janefonda', 'httpstcoejnvc']","['consciousplanet', 'adoptdontshop', 'endspeciesism', 'good', 'human', 'animal', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegan', 'savetheplanet', 'climatechange', 'roseslaw', 'allfemales', 'animalrights', 'feminist', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcoejnvc']",savetheplanet
191,#ConsciousPlanet #adoptdontshop #EndSpeciesism Good Humans Only !!#animals #metoo #animalstoo #MenToo #AnimalLiberation #ClimateCrisis #vegans #savetheplanet #climatechange #RosesLaw #ALLFEMALES #Animalrights #Feminist #Feminism  #Feminismo #peterkalmus #georgemonbiot #JaneFonda https://t.co/JD5GpSnIzQ,ConsciousPlanet adoptdontshop EndSpeciesism Good Humans Only animals metoo animalstoo MenToo AnimalLiberation ClimateCrisis vegans savetheplanet climatechange RosesLaw ALLFEMALES Animalrights Feminist Feminism  Feminismo peterkalmus georgemonbiot JaneFonda httpstcoJDGpSnIzQ,"['consciousplanet', 'adoptdontshop', 'endspeciesism', 'good', 'humans', 'only', 'animals', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegans', 'savetheplanet', 'climatechange', 'roseslaw', 'allfemales', 'animalrights', 'feminist', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcojdgpsnizq']","['consciousplanet', 'adoptdontshop', 'endspeciesism', 'good', 'humans', 'animals', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegans', 'savetheplanet', 'climatechange', 'roseslaw', 'allfemales', 'animalrights', 'feminist', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcojdgpsnizq']","['consciousplanet', 'adoptdontshop', 'endspecies', 'good', 'human', 'anim', 'metoo', 'animalstoo', 'mentoo', 'animalliber', 'climatecrisi', 'vegan', 'savetheplanet', 'climatechang', 'roseslaw', 'allfemal', 'animalright', 'feminist', 'femin', 'feminismo', 'peterkalmu', 'georgemonbiot', 'janefonda', 'httpstcojdgpsnizq']","['consciousplanet', 'adoptdontshop', 'endspeciesism', 'good', 'human', 'animal', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegan', 'savetheplanet', 'climatechange', 'roseslaw', 'allfemales', 'animalrights', 'feminist', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcojdgpsnizq']",savetheplanet
